age,balance,class,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
39,25,yes,False,True,False,True,False,True,False,False,False,True
27,1347,yes,False,True,True,False,False,False,False,True,False,True
28,1840,no,False,True,False,True,False,False,False,False,True,False
35,7546,no,False,True,False,True,False,True,False,False,False,False
38,11303,yes,True,False,True,False,False,False,False,False,False,False
89,1323,no,False,False,False,False,False,False,False,True,True,False
32,718,yes,False,True,False,True,False,True,False,False,False,True
32,914,no,True,False,True,False,False,False,False,False,False,True
23,870,yes,False,True,True,False,False,False,False,False,False,True
35,978,yes,True,False,True,False,False,False,False,False,False,True
27,1595,yes,True,False,True,False,False,False,False,False,False,True
36,629,no,True,False,False,True,False,True,True,False,False,False
61,544,yes,True,False,True,False,False,False,False,False,False,True
30,2907,no,False,True,False,True,False,True,False,False,False,False
40,3126,no,True,False,True,False,False,True,False,False,False,False
50,315,no,False,False,False,True,False,False,False,False,False,False
27,302,no,False,True,True,False,False,False,False,False,False,True
25,139,yes,False,True,True,False,False,False,True,False,False,True
57,1044,yes,True,False,True,False,False,False,False,True,False,True
55,1633,yes,True,False,True,False,False,False,False,False,False,True
33,6513,yes,True,False,False,True,False,True,False,False,True,False
29,102,no,False,True,True,False,False,False,False,False,False,False
73,1388,yes,True,False,False,False,False,False,False,True,False,True
70,3230,no,True,False,False,False,False,False,False,False,False,False
36,93,no,True,False,False,True,False,False,False,False,True,False
35,4645,no,False,True,True,False,False,True,False,False,True,False
67,1430,yes,True,False,False,False,False,False,False,False,False,False
65,1097,no,True,False,False,True,False,False,False,False,True,False
29,14,no,False,True,False,True,False,False,False,False,False,False
67,585,no,True,False,False,False,False,False,False,False,False,False
53,0,no,False,False,False,True,False,True,True,False,True,False
31,2544,yes,False,True,True,False,False,False,False,False,False,True
66,0,no,False,True,False,True,False,False,False,False,False,False
28,168,yes,False,True,True,False,False,False,False,False,True,False
49,1093,yes,True,False,False,True,False,True,True,False,False,True
21,2488,yes,False,True,True,False,False,False,False,True,False,True
34,6718,no,True,False,False,False,False,False,False,False,True,False
28,1579,yes,False,True,False,True,False,False,False,False,False,False
64,2139,no,True,False,False,True,False,False,False,False,False,False
62,4692,no,True,False,False,True,False,True,False,False,False,False
31,330,yes,True,False,False,True,False,False,False,False,False,True
40,5142,no,True,False,False,True,False,False,False,False,False,False
28,687,no,True,False,True,False,False,False,False,False,True,False
35,3816,no,False,True,True,False,False,False,False,False,True,False
29,270,no,False,True,False,True,False,True,False,False,False,False
70,482,yes,False,False,False,False,False,False,False,True,False,True
62,180,yes,True,False,True,False,False,False,False,False,True,False
59,4198,yes,True,False,False,False,False,False,False,False,False,True
51,423,no,True,False,True,False,False,True,True,False,False,False
50,78,no,True,False,False,True,False,True,False,False,True,False
48,817,yes,True,False,True,False,False,False,False,False,False,True
32,51,yes,True,False,True,False,False,True,True,False,True,False
49,1569,no,True,False,False,False,False,False,False,False,True,False
36,592,no,False,False,True,False,False,False,False,False,False,True
33,133,yes,False,True,True,False,False,False,False,False,False,True
37,11387,no,True,False,False,True,False,False,False,False,True,False
30,536,yes,False,True,False,True,False,False,False,False,False,True
60,979,yes,False,False,False,True,False,True,False,False,False,False
37,0,yes,True,False,False,True,False,False,False,False,True,False
65,2173,no,True,False,False,False,False,False,False,False,False,False
26,1099,no,False,True,True,False,False,False,False,False,True,False
30,720,yes,False,True,False,True,False,False,False,False,True,False
35,1830,no,False,True,False,True,False,False,False,False,False,False
28,893,no,True,False,False,True,False,False,False,False,False,True
57,1318,no,True,False,False,True,False,False,False,False,False,True
79,8556,yes,True,False,False,False,False,False,False,True,False,True
64,588,yes,True,False,True,False,False,False,False,False,False,False
42,994,yes,True,False,True,False,False,True,False,False,False,True
47,820,yes,True,False,True,False,False,False,False,False,False,True
37,539,no,True,False,False,True,False,False,False,False,False,False
21,423,yes,False,True,False,False,False,False,False,True,False,True
63,1528,no,True,False,False,True,False,False,False,False,False,True
66,203,yes,True,False,True,False,False,False,False,False,False,True
19,103,no,False,True,False,False,False,False,False,False,False,False
46,1693,no,False,True,True,False,False,True,False,False,False,True
76,2991,no,True,False,False,True,False,False,False,False,False,True
61,86,yes,True,False,True,False,False,False,False,False,False,True
62,243,no,True,False,True,False,False,False,False,False,False,True
39,1802,no,True,False,False,True,False,False,False,False,False,False
37,2163,no,False,True,False,True,False,False,False,False,False,False
74,2575,no,True,False,False,True,False,False,False,False,False,False
32,307,no,False,True,False,True,False,False,False,False,False,True
50,5969,yes,True,False,False,True,False,False,False,False,False,False
61,13546,no,True,False,False,True,False,False,False,False,False,True
27,2855,yes,True,False,False,True,False,False,False,False,False,False
27,2015,no,False,True,True,False,False,False,False,False,True,False
30,323,no,False,True,True,False,False,False,False,False,False,False
36,203,yes,True,False,False,True,False,False,False,False,False,True
38,7005,yes,True,False,False,False,False,True,False,False,False,True
27,689,no,False,True,False,True,False,False,False,False,False,False
40,1108,no,True,False,False,True,False,False,False,False,False,False
77,4112,yes,True,False,True,False,False,False,False,True,False,True
74,935,no,True,False,True,False,False,False,False,False,True,False
68,2144,yes,False,True,False,True,False,False,False,False,False,True
48,1167,no,True,False,False,True,False,True,True,False,True,False
81,243,yes,True,False,False,False,False,False,False,False,False,True
36,6,no,True,False,False,True,False,True,False,False,False,False
38,0,no,False,True,True,False,False,False,False,False,False,True
48,1180,yes,False,False,True,False,False,False,False,False,True,False
52,992,yes,True,False,True,False,False,True,False,False,False,True
38,70,yes,False,False,True,False,False,False,False,False,False,True
71,353,no,True,False,False,True,False,False,False,False,False,False
70,2626,no,True,False,True,False,False,False,False,True,False,True
69,4572,no,False,False,True,False,False,False,False,False,False,True
39,0,yes,True,False,True,False,False,False,False,False,False,False
61,89,no,True,False,True,False,False,False,False,False,False,False
36,129,yes,False,True,False,True,False,False,False,False,False,True
33,373,no,False,True,False,True,False,False,True,False,False,False
52,659,yes,True,False,True,False,False,False,False,False,False,True
66,747,no,True,False,False,False,False,False,False,True,False,False
38,6889,no,False,True,False,True,False,True,False,False,False,False
32,291,no,False,True,False,True,False,False,False,True,True,False
48,3494,no,True,False,False,True,False,False,False,False,True,False
29,187,no,False,True,False,True,False,True,False,False,False,False
35,481,no,True,False,True,False,False,True,True,True,True,False
80,997,yes,True,False,False,False,False,False,False,False,False,True
31,2017,no,False,True,False,True,False,True,False,False,False,False
33,1699,yes,True,False,False,True,False,False,False,False,False,True
56,1181,yes,True,False,False,True,False,False,False,False,False,False
64,3951,yes,True,False,False,True,False,False,False,False,False,True
54,0,yes,True,False,True,False,False,False,False,False,False,False
52,2557,yes,True,False,False,True,False,False,False,False,False,True
63,896,no,True,False,True,False,False,True,False,False,True,False
50,2366,yes,True,False,False,True,False,False,False,False,True,False
66,1948,yes,True,False,False,True,False,False,False,False,False,True
31,283,no,False,True,False,True,False,False,False,False,False,False
82,1381,no,False,False,False,False,False,False,False,False,False,False
46,179,no,True,False,True,False,False,True,False,False,True,False
28,261,yes,False,True,True,False,False,True,True,False,False,True
56,694,yes,False,False,False,False,False,False,False,False,True,False
34,5878,no,True,False,False,True,False,False,False,False,False,True
36,202,yes,True,False,False,True,False,False,False,False,False,False
26,338,no,False,True,True,False,False,False,False,False,False,True
54,1958,no,False,True,True,False,False,False,False,True,False,False
32,530,no,False,False,False,True,False,True,False,False,False,False
60,5,yes,True,False,False,False,False,False,False,False,False,True
26,592,no,False,True,False,True,False,False,False,True,True,False
20,0,no,False,True,False,False,False,False,False,False,False,False
29,1599,no,True,False,True,False,False,True,False,False,False,False
40,257,no,False,True,False,True,False,False,False,False,False,False
72,1285,no,False,True,False,True,False,False,False,True,False,False
36,980,no,False,True,False,True,False,False,False,False,False,False
65,1973,no,True,False,False,True,False,False,False,True,False,True
60,3401,no,True,False,False,True,False,False,False,False,False,True
37,953,no,False,True,False,True,False,True,False,False,False,False
33,62,no,True,False,False,True,False,True,False,False,False,False
66,3629,yes,True,False,False,False,False,False,False,False,True,False
33,685,no,False,True,False,True,False,True,False,False,False,False
31,523,no,False,True,True,False,False,False,True,False,False,False
65,493,no,True,False,False,False,False,False,False,False,False,False
56,1989,yes,True,False,True,False,False,False,False,False,False,False
53,2398,no,False,True,True,False,False,True,False,False,False,True
30,4060,yes,False,True,False,True,False,False,False,False,True,False
33,303,yes,True,False,True,False,False,True,False,False,False,True
34,661,no,False,False,True,False,False,True,False,False,True,False
72,2600,yes,True,False,False,False,False,False,False,False,False,True
44,1818,yes,True,False,False,True,False,True,True,False,False,False
37,728,yes,False,True,True,False,False,False,False,False,True,False
31,302,yes,False,True,False,True,False,False,False,False,False,True
44,678,no,False,True,False,True,False,False,False,False,True,False
52,955,yes,True,False,True,False,False,False,True,False,False,True
34,0,no,True,False,True,False,False,True,False,False,True,False
37,265,yes,False,True,True,False,False,True,True,False,False,False
45,205,yes,True,False,True,False,False,False,False,False,False,True
37,238,yes,True,False,False,True,False,False,False,False,False,True
68,2812,yes,True,False,False,True,False,False,False,False,False,False
36,506,no,True,False,False,True,False,False,False,False,False,True
38,262,yes,False,True,True,False,False,False,False,False,False,False
59,0,no,True,False,True,False,False,False,False,True,False,False
74,5539,no,True,False,False,False,False,False,False,False,False,True
55,2037,yes,False,False,False,True,False,False,False,False,False,True
32,0,yes,False,True,False,True,False,False,False,False,False,False
62,569,yes,True,False,True,False,False,False,False,False,False,True
35,1085,yes,False,False,True,False,False,False,False,False,True,False
54,0,no,False,False,True,False,False,True,True,False,False,True
37,115,no,False,True,True,False,False,False,False,False,False,False
55,602,yes,True,False,True,False,False,False,False,False,False,True
41,1646,yes,False,True,False,True,False,True,False,False,False,True
33,0,no,True,False,False,True,False,True,True,False,True,False
30,1019,no,True,False,False,True,False,False,False,False,True,False
35,144,no,False,True,False,True,False,True,True,False,False,False
28,5474,no,False,True,False,True,False,False,False,False,False,True
35,415,yes,False,True,False,True,False,False,False,False,False,False
21,210,no,False,True,True,False,False,False,False,True,False,False
80,2354,yes,True,False,True,False,False,False,False,True,False,False
61,175,no,True,False,False,True,False,False,False,True,False,True
38,318,yes,True,False,True,False,False,False,False,False,False,False
63,2,no,True,False,True,False,False,False,False,False,False,True
48,1730,yes,True,False,True,False,False,True,False,False,False,False
76,0,no,True,False,False,True,False,False,False,True,False,False
28,1059,no,False,True,True,False,False,False,False,False,True,False
29,1788,no,False,True,False,True,False,False,False,False,False,True
29,308,no,False,True,False,True,False,False,False,False,False,False
30,228,no,False,True,True,False,False,False,False,False,False,False
33,696,no,False,True,False,True,False,False,True,False,False,False
32,228,no,False,True,True,False,False,False,False,True,False,False
34,382,no,False,True,False,True,False,False,False,False,False,False
76,2302,no,True,False,True,False,False,False,False,True,False,False
34,1778,no,True,False,False,True,False,False,False,False,False,True
36,994,yes,False,True,False,True,False,False,False,False,False,False
32,3188,no,False,True,False,True,False,False,False,False,True,False
42,1536,no,True,False,False,True,False,False,False,False,False,True
37,96,no,True,False,True,False,False,False,False,False,False,True
71,4388,no,True,False,False,True,False,False,False,False,True,False
29,19,yes,False,True,False,True,False,False,False,False,False,True
34,1221,no,True,False,True,False,False,True,False,False,False,False
25,145,no,False,True,False,True,False,False,False,False,False,False
32,2976,yes,True,False,False,True,False,True,False,False,False,False
42,490,no,False,False,True,False,False,True,False,False,False,False
46,1144,yes,True,False,True,False,False,True,False,False,True,False
23,897,yes,False,True,False,True,False,True,False,False,False,False
84,2619,no,False,False,False,False,False,False,False,True,False,False
67,704,yes,False,False,True,False,False,False,False,False,False,True
34,3000,no,True,False,True,False,False,True,True,False,False,False
30,1996,yes,True,False,False,True,False,False,False,False,True,False
22,216,yes,False,True,True,False,False,False,False,False,False,True
24,556,yes,True,False,True,False,False,True,False,False,False,True
53,4968,no,True,False,True,False,False,False,False,False,True,False
45,1206,yes,True,False,True,False,False,False,False,True,False,False
39,1301,no,True,False,False,True,False,False,False,False,False,False
79,631,no,False,False,True,False,False,False,False,True,False,False
35,62,yes,True,False,False,True,False,False,False,False,False,False
36,1257,no,True,False,False,True,False,False,False,False,True,False
53,1228,no,True,False,True,False,False,True,True,False,False,True
33,1536,yes,True,False,True,False,False,False,False,False,False,True
60,824,yes,True,False,True,False,False,True,False,False,True,False
24,235,yes,False,True,False,True,False,False,False,False,False,True
65,2331,yes,True,False,False,True,False,False,False,True,False,True
25,125,yes,False,True,True,False,False,False,False,False,False,True
58,7554,no,True,False,True,False,False,False,False,True,False,True
36,27,yes,False,True,True,False,False,True,False,False,False,True
27,390,yes,False,True,False,True,False,False,False,False,False,False
32,1527,no,False,True,False,True,False,True,False,False,False,False
35,-32,yes,False,True,True,False,False,False,True,False,False,False
39,172,yes,False,True,False,True,False,True,False,False,False,False
53,10541,yes,True,False,True,False,False,False,False,False,False,True
23,480,yes,False,True,True,False,False,False,False,False,False,False
34,2374,yes,True,False,True,False,False,True,False,False,False,True
33,935,yes,False,True,False,True,False,False,False,False,False,True
47,0,no,True,False,True,False,False,False,True,False,True,False
52,94,yes,True,False,True,False,False,False,False,False,False,True
33,22867,no,True,False,False,True,False,True,False,False,False,True
42,94,no,False,True,False,True,False,True,False,False,False,True
55,3450,yes,False,False,True,False,False,False,False,False,False,False
60,1853,yes,True,False,True,False,False,False,False,False,False,True
38,3954,no,False,True,False,True,False,True,False,False,False,False
61,2557,yes,True,False,False,True,False,True,False,False,False,True
58,589,yes,True,False,True,False,False,True,False,False,False,True
48,201,yes,False,False,True,False,False,False,False,False,False,True
35,7050,yes,True,False,False,True,False,False,False,False,False,True
34,2885,yes,False,False,False,True,False,False,False,False,True,False
58,2155,yes,True,False,True,False,False,False,True,False,False,True
39,902,yes,False,False,True,False,False,True,False,False,False,False
70,579,no,True,False,False,False,False,False,False,False,False,False
44,1791,yes,True,False,False,True,False,False,False,False,False,True
54,2206,yes,True,False,True,False,False,False,False,False,False,True
27,5291,yes,False,True,False,True,False,False,False,False,False,True
33,1211,yes,True,False,True,False,False,False,False,False,False,True
77,638,yes,True,False,True,False,False,False,False,False,False,True
57,501,no,True,False,False,False,False,True,True,False,False,False
31,533,yes,False,True,False,True,False,False,False,False,False,True
76,3324,yes,True,False,False,False,False,False,False,False,False,True
75,6053,no,True,False,True,False,False,False,False,False,False,False
28,61,yes,True,False,True,False,False,True,False,False,False,True
35,0,yes,True,False,False,True,False,True,False,False,False,True
59,116,yes,True,False,True,False,False,False,False,False,False,True
42,413,yes,True,False,True,False,False,True,False,False,False,True
35,353,yes,False,True,False,True,False,False,False,False,False,True
44,451,no,False,True,True,False,False,False,False,False,False,True
60,523,yes,True,False,True,False,False,False,False,False,False,True
34,1454,yes,True,False,True,False,False,True,False,False,False,False
57,9367,yes,True,False,False,False,False,False,False,False,False,True
75,291,yes,True,False,True,False,False,False,False,False,False,False
64,846,yes,True,False,False,True,False,False,False,False,False,False
36,341,yes,True,False,False,True,False,False,False,False,False,True
27,255,no,False,True,True,False,False,False,False,False,False,True
29,113,yes,False,True,True,False,False,False,False,False,False,True
34,13014,yes,False,True,False,True,False,False,False,False,False,True
34,417,no,False,True,False,True,False,True,False,False,False,False
41,27696,yes,True,False,False,True,False,False,False,False,False,True
47,3715,yes,True,False,True,False,False,False,False,False,True,False
36,2843,no,False,False,True,False,False,False,False,False,False,True
32,3271,yes,True,False,True,False,False,False,False,False,True,False
51,346,yes,True,False,False,True,False,False,False,False,False,True
34,8000,yes,True,False,False,True,False,False,False,False,False,False
21,123,yes,False,True,True,False,False,False,False,True,False,True
54,10185,yes,True,False,True,False,False,False,False,False,False,True
35,992,no,False,True,False,True,False,True,False,True,False,False
29,1026,yes,False,True,False,True,False,False,False,False,False,True
38,775,yes,True,False,True,False,False,False,False,False,False,True
48,926,yes,True,False,True,False,False,False,False,False,False,True
46,349,yes,True,False,False,True,False,False,False,False,False,False
32,484,yes,True,False,True,False,False,True,False,False,False,True
37,2987,yes,True,False,False,True,False,True,False,False,False,False
37,197,yes,False,True,False,True,False,False,False,False,False,True
23,431,yes,False,True,True,False,False,False,False,False,False,True
58,169,yes,True,False,True,False,False,False,False,False,False,True
45,226,yes,True,False,False,True,False,True,False,False,False,True
47,44,no,False,True,False,True,False,False,False,False,False,True
30,2424,yes,False,True,True,False,False,False,False,False,False,True
30,41,no,False,True,False,True,False,True,False,False,False,True
23,1234,yes,False,True,True,False,False,False,False,False,False,True
34,271,yes,True,False,False,True,False,True,False,False,False,True
77,2590,no,True,False,False,False,False,False,False,True,False,True
61,52587,yes,False,False,False,True,False,False,False,False,False,True
27,535,yes,False,True,True,False,False,False,False,False,False,True
50,5361,no,True,False,True,False,False,False,False,False,False,False
58,473,yes,True,False,False,True,False,False,False,False,False,True
52,195,yes,True,False,True,False,False,True,False,False,False,False
26,3411,no,False,True,False,True,False,False,False,False,False,True
59,2764,no,True,False,False,True,False,False,False,False,False,False
64,1612,no,True,False,True,False,False,False,False,False,False,False
38,407,no,False,False,True,False,False,True,True,False,False,False
48,660,yes,True,False,True,False,False,False,False,False,False,True
35,681,yes,False,True,False,True,False,False,False,False,False,True
66,2326,yes,True,False,True,False,False,False,True,False,False,True
33,2213,no,True,False,False,True,False,False,False,False,False,False
52,961,yes,True,False,True,False,False,False,True,False,False,False
38,455,yes,False,True,False,True,False,True,False,False,False,True
59,2013,yes,True,False,False,True,False,False,False,False,False,True
47,1568,yes,True,False,True,False,False,True,False,False,False,True
48,0,yes,True,False,False,True,False,False,True,False,False,True
56,16432,no,True,False,False,False,False,False,False,False,False,False
60,1,yes,False,False,True,False,False,False,False,False,False,True
27,5741,no,False,True,False,True,False,False,False,False,False,False
59,7469,no,False,False,True,False,False,False,False,False,False,False
39,763,yes,False,True,False,True,False,False,False,False,False,False
64,243,no,True,False,True,False,False,False,False,False,False,False
55,2204,yes,False,False,True,False,False,False,False,False,False,False
57,1686,no,True,False,True,False,False,False,False,True,False,False
37,4321,no,True,False,True,False,False,False,False,False,False,False
60,0,no,True,False,True,False,False,False,False,True,False,False
23,381,yes,False,True,True,False,False,False,False,False,True,False
80,0,yes,True,False,False,False,False,False,False,False,False,False
29,67,yes,False,True,True,False,False,False,False,False,False,True
47,368,yes,True,False,True,False,False,False,False,False,False,True
45,483,yes,False,True,False,True,False,False,False,False,True,False
35,11219,no,True,False,False,True,False,False,False,False,False,False
37,7620,yes,True,False,False,True,False,False,False,True,False,False
29,805,yes,False,True,False,True,False,False,False,False,False,False
40,0,yes,False,True,False,True,False,True,False,False,False,False
33,101,no,False,True,False,True,False,True,False,False,True,False
35,747,no,False,True,False,True,False,False,False,False,False,False
43,10072,no,True,False,False,True,False,False,False,False,False,False
54,65,no,True,False,True,False,False,False,False,False,False,False
20,215,yes,False,True,True,False,False,False,False,False,False,True
48,5473,yes,True,False,False,True,False,False,False,False,False,True
38,711,no,False,True,True,False,False,True,False,False,True,False
60,106,yes,True,False,True,False,False,False,False,False,False,True
70,2346,yes,True,False,False,False,False,False,False,False,False,False
52,196,no,True,False,True,False,False,True,True,False,False,False
25,469,no,False,True,True,False,False,False,False,False,False,True
77,680,no,True,False,False,False,False,False,False,True,False,False
37,255,yes,True,False,False,True,False,False,False,False,False,True
33,1852,no,False,True,True,False,False,False,False,True,True,False
71,15265,no,True,False,False,True,False,False,False,False,False,False
33,8023,no,True,False,False,True,False,False,False,False,False,False
63,973,yes,True,False,True,False,False,False,False,False,False,True
59,7766,yes,True,False,True,False,False,True,False,False,False,False
22,948,yes,False,True,True,False,False,False,False,True,False,True
30,48,yes,False,True,True,False,False,False,False,False,False,True
70,4,no,True,False,True,False,False,False,False,False,False,False
36,688,no,False,True,False,True,False,False,False,False,False,False
24,486,no,False,True,True,False,False,False,False,False,True,False
52,117,yes,True,False,True,False,False,False,False,False,False,True
71,0,yes,False,False,True,False,False,False,False,False,False,True
33,71,yes,True,False,False,True,False,False,False,False,False,False
56,1938,yes,True,False,True,False,False,False,True,False,False,True
37,3654,no,True,False,False,True,False,False,False,False,True,False
30,5359,yes,False,True,False,True,False,False,False,False,False,True
28,1925,no,False,True,True,False,False,False,False,False,False,True
48,3519,no,True,False,True,False,False,False,True,False,False,False
60,211,no,True,False,False,False,False,False,False,False,False,False
59,315,yes,True,False,False,True,False,False,False,False,False,False
37,1113,yes,True,False,False,True,False,False,False,False,False,True
28,-46,yes,False,True,True,False,False,True,False,False,False,False
31,4129,no,False,True,False,True,False,False,False,False,False,False
36,1407,no,False,True,True,False,False,False,False,False,True,False
28,598,yes,False,True,True,False,False,True,False,False,False,False
26,162,no,False,True,True,False,False,True,False,False,True,False
56,1947,yes,True,False,False,False,False,False,False,False,False,False
37,1027,yes,False,True,False,True,False,True,False,False,False,True
47,235,yes,True,False,False,False,False,False,False,False,True,False
60,2,yes,False,False,False,True,False,False,False,False,True,False
27,311,yes,False,True,False,True,False,False,False,True,True,False
40,7968,yes,False,True,False,True,False,False,False,False,False,True
25,154,yes,False,True,True,False,False,False,False,False,False,False
29,2489,yes,False,True,False,True,False,True,False,False,False,False
68,1146,yes,True,False,True,False,False,False,False,False,False,True
38,1559,yes,True,False,True,False,False,False,False,False,False,False
34,5320,no,True,False,True,False,False,False,False,False,True,False
23,287,no,False,True,True,False,False,False,False,True,True,False
47,0,no,True,False,False,True,False,True,False,False,False,False
32,354,yes,False,True,False,True,False,False,False,False,True,False
32,2667,yes,True,False,False,True,False,True,False,False,False,False
42,144,yes,True,False,False,True,False,False,False,False,False,False
39,508,no,True,False,False,True,False,False,False,False,False,False
26,760,yes,False,True,False,True,False,True,False,False,False,True
63,367,no,True,False,True,False,False,False,False,True,False,False
73,1050,yes,False,True,True,False,False,False,False,False,False,False
70,6850,no,False,False,True,False,False,False,False,True,False,False
68,2820,no,True,False,False,True,False,False,False,False,False,True
26,5296,yes,False,True,True,False,False,False,False,False,False,False
33,1390,no,True,False,False,True,False,False,False,False,False,False
64,1644,yes,True,False,False,True,False,False,False,True,False,True
26,294,yes,False,True,False,True,False,False,False,False,False,True
27,3529,no,False,True,True,False,False,False,True,False,False,False
30,201,no,True,False,False,False,False,True,False,False,False,True
40,334,yes,False,True,True,False,False,False,False,False,True,False
64,1220,no,True,False,True,False,False,False,False,False,False,False
36,52,yes,True,False,True,False,False,True,False,False,False,True
33,2240,yes,False,False,False,True,False,False,False,False,False,True
49,3293,no,False,False,False,True,False,False,False,False,True,False
51,2635,no,True,False,False,True,False,False,False,False,False,True
31,1570,yes,True,False,False,True,False,True,False,False,False,False
59,957,yes,True,False,True,False,False,False,False,False,False,True
35,2161,yes,True,False,False,True,False,False,False,False,False,True
31,147,yes,False,True,False,True,False,False,False,False,False,True
76,802,yes,False,False,False,False,False,False,False,False,False,True
35,294,yes,True,False,True,False,False,True,False,False,False,True
34,158,yes,True,False,False,True,False,False,False,False,False,True
33,0,yes,True,False,False,True,False,True,False,False,False,True
36,4721,yes,True,False,True,False,False,False,False,False,False,True
51,3764,yes,True,False,False,False,False,False,False,True,False,True
52,1416,yes,True,False,True,False,False,False,False,False,False,True
51,66,no,False,False,False,True,False,True,False,False,False,False
29,1448,no,False,True,True,False,False,False,False,False,True,False
46,461,no,False,False,False,True,False,False,False,False,False,True
39,494,yes,True,False,False,True,False,False,False,False,False,False
58,1016,no,True,False,False,True,False,False,False,True,False,False
37,0,no,True,False,False,True,False,False,False,False,False,False
26,3730,no,False,True,False,True,False,True,False,False,True,False
79,3025,no,True,False,False,False,False,False,False,True,False,True
29,1351,no,False,True,False,True,False,False,False,False,False,False
75,1765,no,True,False,False,False,False,False,False,True,False,True
64,43,no,True,False,False,False,False,False,False,False,False,True
33,1676,no,True,False,False,True,False,True,False,False,False,False
27,948,no,False,True,False,True,False,True,False,False,False,False
80,155,yes,True,False,False,False,False,False,False,True,False,True
46,640,yes,True,False,True,False,False,True,False,False,False,True
72,951,yes,True,False,True,False,False,False,True,False,False,False
36,495,yes,True,False,False,True,False,False,False,False,False,True
40,1509,no,False,True,False,True,False,False,False,False,False,False
41,298,no,True,False,False,True,False,False,False,False,False,False
27,3754,no,False,True,True,False,False,False,False,False,True,False
77,29340,yes,True,False,False,False,False,False,False,False,True,False
74,1843,yes,True,False,False,True,False,False,False,False,False,True
30,1077,no,True,False,False,True,False,False,False,False,False,False
35,262,yes,True,False,True,False,False,False,False,False,False,True
42,16517,no,True,False,True,False,False,False,False,False,False,False
82,0,yes,False,False,False,False,False,False,False,True,True,False
41,6046,yes,False,False,True,False,False,True,True,True,False,True
51,3844,no,True,False,False,False,False,False,False,False,True,False
42,1205,no,True,False,False,True,False,False,False,True,False,True
34,12409,no,False,False,False,True,False,False,False,False,True,False
38,465,yes,False,True,True,False,False,True,False,False,False,True
60,8332,yes,True,False,True,False,False,False,False,False,True,False
47,3232,no,False,True,False,True,False,False,False,True,False,False
60,514,yes,False,False,True,False,False,False,False,False,True,False
53,1796,yes,True,False,True,False,False,False,False,True,False,True
61,5196,no,True,False,True,False,False,False,False,True,True,False
51,1612,no,True,False,False,True,False,False,False,False,False,False
29,874,yes,False,True,False,True,False,True,False,False,False,True
64,2140,yes,True,False,False,False,False,False,False,False,False,False
32,1619,no,False,True,False,True,False,False,False,False,False,True
28,897,no,True,False,True,False,False,False,False,False,False,True
31,64,no,False,True,False,True,False,False,False,False,False,False
54,0,yes,False,False,True,False,False,False,False,False,False,True
59,2126,no,True,False,True,False,False,False,False,False,False,False
27,1976,no,False,True,False,True,False,False,False,False,True,False
46,624,yes,False,False,False,True,False,False,False,False,True,False
46,273,yes,True,False,False,True,False,True,False,False,False,True
59,3342,yes,True,False,False,True,False,False,False,False,True,False
86,1503,no,True,False,True,False,False,False,False,True,True,False
35,1227,yes,False,True,True,False,False,False,False,False,True,False
31,3384,yes,False,True,False,True,False,False,False,False,False,True
43,2367,yes,False,False,False,True,False,False,False,False,False,True
60,3735,yes,True,False,True,False,False,False,False,False,False,True
37,1458,no,True,False,True,False,False,False,False,False,False,True
54,2693,yes,True,False,True,False,False,False,False,False,True,False
27,6791,no,False,True,False,True,False,False,False,True,False,True
72,4657,yes,True,False,False,False,False,False,False,True,False,True
42,0,no,True,False,True,False,False,True,True,False,False,False
29,3290,yes,False,True,False,True,False,False,False,False,False,True
30,1681,yes,False,True,True,False,False,False,False,False,False,True
43,774,yes,True,False,True,False,False,False,False,False,False,True
46,5993,no,False,True,True,False,False,False,False,False,False,False
62,3371,yes,True,False,False,True,False,False,False,False,False,True
26,1370,no,False,True,False,True,False,False,False,False,True,False
57,10583,yes,True,False,False,True,False,False,False,False,False,True
47,334,yes,False,True,False,True,False,True,False,False,False,False
60,2060,no,True,False,True,False,False,False,False,False,True,False
30,2994,no,True,False,False,True,False,True,False,False,True,False
59,4007,no,True,False,False,False,False,False,False,False,False,False
72,0,no,True,False,False,False,False,False,False,False,False,False
35,957,no,True,False,False,True,False,True,False,False,False,False
30,916,yes,False,True,False,True,False,False,False,False,False,True
36,1145,no,True,False,False,True,False,True,False,False,False,False
45,2981,no,True,False,True,False,False,True,True,False,False,False
31,4319,no,False,True,False,True,False,True,False,False,False,False
28,832,yes,False,True,False,True,False,False,False,True,False,False
42,2152,no,True,False,True,False,False,False,False,False,False,False
40,3126,no,True,False,True,False,False,True,False,False,False,False
57,3287,yes,False,False,False,True,False,False,False,False,False,True
23,488,yes,False,True,True,False,False,False,False,False,True,False
31,9629,no,False,True,False,True,False,False,False,False,False,False
80,235,yes,False,False,False,False,False,False,False,False,True,False
47,288,yes,True,False,False,True,False,False,False,False,False,True
27,6036,yes,False,True,True,False,False,False,False,False,False,False
27,1393,no,False,True,False,True,False,False,False,False,False,False
26,3,yes,False,True,False,True,False,True,True,False,False,True
61,0,no,True,False,False,True,False,True,True,False,False,False
50,0,yes,False,False,True,False,False,False,False,False,False,True
84,81204,yes,True,False,True,False,False,False,False,True,False,True
33,234,no,False,True,True,False,False,False,False,False,False,False
